C3.Heightxcmx,C4.Weightxkgx,D1.TSV,D5.Clothing Insulation (clo),D6.Metabolic Rate (met),F4.PMV,F5.PPD,Indoor Air Temperature,Indoor Relative Humidity,Indoor Air Velocity,Summer Season,Transition Season,Winter Season,Cold zone,Hot summer and cold winter zone,Hot summer and warm winter zone ,Mild zone,Severe cold zone,Female,Male
175.0,62.0,0.0,1.58,1.1,0.31,7.01,19.9,54.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
177.0,67.0,-2.0,0.91,1.1,-0.59,12.26,19.9,54.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
178.0,70.0,0.0,1.75,1.1,0.46,9.45,19.9,54.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
168.0,90.0,-1.0,0.58,1.1,-1.38,44.55,19.9,54.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
178.0,65.0,0.0,1.57,1.1,0.3,6.89,19.9,54.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
179.0,60.0,0.0,0.6,1.1,-1.32,41.41,19.9,54.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
172.0,56.0,0.0,0.83,1.1,-0.75,16.83,19.9,54.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
170.0,73.0,-1.0,0.52,1.1,-1.57,54.92,19.9,54.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
170.0,70.0,1.0,1.33,1.1,0.04,5.04,19.9,54.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
160.0,55.0,0.0,0.57,1.1,-1.41,46.19,19.9,54.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
165.0,55.0,-1.0,0.92,1.1,-0.57,11.8,19.9,54.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
173.0,73.0,-1.0,0.57,1.1,-0.85,20.2,23.53333333333333,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
173.0,68.0,-1.0,1.16,1.1,0.16,5.56,23.53333333333333,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
187.0,75.0,0.0,0.91,1.1,0.16,5.52,23.53333333333333,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
194.0,80.0,0.0,0.52,1.1,-0.55,11.43,23.53333333333333,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
170.0,59.0,0.0,0.91,1.1,0.16,5.52,23.53333333333333,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
178.0,67.0,0.0,0.98,1.1,0.25,6.31,23.53333333333333,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
170.0,70.0,0.0,1.08,1.1,0.37,7.87,23.53333333333333,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
189.0,85.0,0.0,0.83,1.1,0.04,5.04,23.53333333333333,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
164.0,55.0,0.0,0.92,1.1,0.17,5.61,23.53333333333333,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
178.0,62.0,0.0,0.58,1.1,-0.41,8.61,23.53333333333333,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
166.0,55.0,0.0,0.6,1.1,-0.37,7.9,23.53333333333333,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
171.0,60.0,0.0,0.98,1.1,0.25,6.31,23.53333333333333,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
167.0,56.0,-1.0,0.52,1.1,-0.55,11.43,23.53333333333333,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
152.0,50.0,-1.0,0.92,1.1,0.17,5.61,23.53333333333333,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
165.0,56.0,0.0,0.52,1.1,-0.55,11.43,23.53333333333333,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
163.0,53.0,1.0,1.21,1.0,-0.47,9.74,21.833333333333332,33.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
163.0,53.0,-1.0,1.21,1.1,-0.39,8.14,21.5,47.0,0.11333333333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
170.0,70.0,0.0,0.68,1.0,-1.58,55.61,21.833333333333332,33.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
170.0,70.0,0.0,0.68,1.0,-1.86,70.14,21.5,47.0,0.11333333333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
178.0,73.0,0.0,1.54,1.0,-0.19,5.74,21.5,47.0,0.11333333333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
178.0,73.0,0.0,1.54,0.9,-0.49,10.02,21.833333333333332,33.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
174.0,65.0,1.0,0.96,1.1,-0.8,18.68,21.5,47.0,0.11333333333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
174.0,65.0,1.0,0.96,1.1,-0.61,12.82,21.8,33.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
168.0,52.0,2.0,1.12,1.1,-0.35,7.58,21.8,33.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
178.0,73.0,0.0,1.54,0.9,-0.94,23.75,19.433333333333334,44.0,0.03333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
178.0,73.0,0.0,1.54,1.0,-0.3,6.92,18.6,41.0,0.04666666666666667,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
168.0,52.0,2.0,1.12,1.1,-0.78,17.94,19.533333333333335,44.0,0.023333333333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
168.0,52.0,0.0,1.12,1.1,-0.64,13.54,18.6,41.0,0.04666666666666667,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
168.0,75.0,0.0,1.47,1.0,-0.54,11.2,19.433333333333334,44.0,0.03333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
168.0,75.0,0.0,1.47,1.0,-0.39,8.23,18.6,41.0,0.04666666666666667,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
174.0,65.0,0.0,0.96,1.0,-1.46,48.91,19.433333333333334,44.0,0.03333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
174.0,65.0,-1.0,0.96,1.0,-1.27,38.87,18.6,41.0,0.04666666666666667,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
163.0,53.0,0.0,1.21,1.1,-0.49,10.13,18.6,41.0,0.04666666666666667,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
163.0,53.0,0.0,1.21,1.1,-0.63,13.48,19.533333333333335,44.0,0.023333333333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
170.0,68.0,0.0,1.0,1.0,-0.9,22.04,20.466666666666665,48.0,0.02666666666666667,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
170.0,68.0,0.0,1.0,1.1,0.09,5.17,22.433333333333334,37.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
170.0,68.0,0.0,1.0,1.0,-0.29,6.79,22.633333333333336,43.0,0.043333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
168.0,52.0,0.0,1.12,1.1,0.24,6.25,22.433333333333334,37.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
168.0,52.0,0.0,1.12,1.1,0.11,5.25,22.633333333333336,43.0,0.043333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
168.0,52.0,0.0,1.12,1.1,-0.39,8.24,20.466666666666665,48.0,0.02666666666666667,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
178.0,73.0,0.0,1.54,1.0,-0.07,5.11,20.466666666666665,48.0,0.02666666666666667,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
178.0,73.0,0.0,1.54,1.0,0.39,8.17,22.633333333333336,43.0,0.043333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
163.0,53.0,2.0,1.21,1.1,-0.26,6.44,20.466666666666665,48.0,0.02666666666666667,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
163.0,53.0,2.0,1.21,1.1,0.22,6.0,22.633333333333336,43.0,0.043333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
163.0,53.0,0.0,1.21,1.0,-0.08,5.13,21.866666666666664,38.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
174.0,65.0,1.0,0.96,1.0,-0.46,9.55,21.866666666666664,38.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
174.0,65.0,1.0,0.96,1.1,-0.11,5.26,22.633333333333336,43.0,0.043333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
174.0,65.0,-1.0,0.96,1.0,-0.98,25.31,20.466666666666665,48.0,0.02666666666666667,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
176.0,65.0,-1.0,0.96,1.1,-0.9,22.35,20.766666666666666,44.0,0.02,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
176.0,65.0,-1.0,0.96,1.1,-0.95,24.09,20.166666666666668,42.0,0.01,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
176.0,65.0,1.0,0.96,1.1,-0.73,16.23,20.0,43.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
176.0,65.0,-1.0,0.96,1.1,-0.91,22.5,19.133333333333333,46.0,0.043333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
168.0,52.0,0.0,1.12,1.1,-0.62,13.04,20.766666666666666,44.0,0.02,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
168.0,52.0,0.0,1.12,1.1,-0.66,14.19,20.166666666666668,42.0,0.01,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
168.0,52.0,0.0,1.12,1.1,-0.45,9.33,20.0,43.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
168.0,52.0,0.0,1.12,1.1,-0.62,13.06,19.133333333333333,46.0,0.043333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
165.0,68.0,2.0,1.49,1.0,-0.35,7.51,19.133333333333333,46.0,0.043333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
165.0,68.0,0.0,1.49,1.0,-0.35,7.6,20.766666666666666,44.0,0.02,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
165.0,68.0,1.0,1.49,1.0,-0.39,8.19,20.166666666666668,42.0,0.01,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
165.0,68.0,2.0,1.49,1.0,-0.19,5.79,20.0,43.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
160.0,57.0,1.0,0.73,1.0,-1.85,69.96,19.133333333333333,46.0,0.043333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
160.0,57.0,0.0,0.73,1.0,-1.84,69.28,20.766666666666666,44.0,0.02,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
160.0,57.0,2.0,0.73,1.0,-1.9,72.18,20.166666666666668,42.0,0.01,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
160.0,57.0,2.0,0.73,1.0,-1.62,57.63,20.0,43.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
163.0,53.0,-1.0,1.21,1.0,-0.76,17.3,19.1,46.0,0.05333333333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
163.0,53.0,-2.0,1.21,1.1,-0.48,9.79,20.766666666666666,44.0,0.02,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
163.0,53.0,0.0,1.21,1.1,-0.52,10.63,20.166666666666668,42.0,0.01,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
163.0,53.0,1.0,1.21,1.1,-0.32,7.15,20.0,43.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
178.0,73.0,0.0,1.54,0.9,-0.75,17.02,19.1,46.0,0.05333333333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
178.0,73.0,0.0,1.54,0.9,-0.78,17.87,20.566666666666666,46.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
178.0,73.0,0.0,1.54,1.0,-0.33,7.23,20.166666666666668,42.0,0.01,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
178.0,73.0,0.0,1.54,1.0,-0.13,5.37,20.0,43.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
163.0,70.0,0.0,1.28,1.0,-0.06,5.06,22.0,36.0,0.03333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
163.0,70.0,0.0,1.28,1.0,0.17,5.58,23.399999999999995,35.0,0.023333333333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
176.0,65.0,1.0,0.96,1.0,-0.28,6.64,23.333333333333332,35.0,0.013333333333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
176.0,65.0,1.0,0.96,0.9,-1.06,28.75,22.0,36.0,0.05000000000000001,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
168.0,52.0,1.0,1.12,1.0,-0.04,5.03,23.333333333333332,35.0,0.013333333333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
168.0,52.0,0.0,1.12,0.8,-1.37,43.91,22.0,36.0,0.05000000000000001,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
163.0,53.0,1.0,1.21,1.0,-0.15,5.45,22.0,36.0,0.05000000000000001,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
163.0,53.0,1.0,1.21,1.0,0.08,5.14,23.333333333333332,35.0,0.013333333333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
178.0,73.0,0.0,1.54,1.0,0.24,6.2,22.0,36.0,0.03333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
178.0,73.0,0.0,1.54,1.0,0.44,8.98,23.399999999999995,35.0,0.023333333333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
163.0,53.0,0.0,1.21,1.0,-0.22,6.0,22.100000000000005,34.0,0.04666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
163.0,53.0,-1.0,1.21,1.1,-0.32,7.15,21.033333333333335,37.0,0.0033333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
176.0,65.0,1.0,0.96,1.1,-0.38,8.03,21.933333333333337,34.0,0.049999999999999996,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
176.0,65.0,-1.0,0.96,1.0,-1.04,27.94,21.033333333333335,37.0,0.0033333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
168.0,52.0,0.0,1.12,1.0,-0.35,7.59,22.100000000000005,34.0,0.04666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
168.0,52.0,-1.0,1.12,1.1,-0.45,9.3,21.033333333333335,37.0,0.0033333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
178.0,73.0,0.0,1.54,1.0,0.15,5.44,21.933333333333337,34.0,0.049999999999999996,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
178.0,73.0,0.0,1.54,1.0,-0.14,5.41,21.033333333333335,37.0,0.0033333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
162.0,55.0,0.0,0.85,1.0,-1.03,27.5,20.8,49.0,0.0033333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
162.0,55.0,0.0,0.85,1.0,-0.68,14.91,23.733333333333334,48.0,0.01,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
176.0,65.0,1.0,0.96,1.1,-0.21,5.91,23.733333333333334,48.0,0.01,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
176.0,65.0,-1.0,0.96,1.0,-0.79,18.32,20.8,49.0,0.0033333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
168.0,52.0,1.0,1.12,1.1,0.02,5.01,23.733333333333334,48.0,0.01,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
168.0,52.0,0.0,1.12,1.1,-0.24,6.2,20.8,49.0,0.0033333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
163.0,53.0,2.0,1.21,1.0,-0.35,7.63,20.666666666666668,52.0,0.02333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
163.0,53.0,1.0,1.21,1.1,0.14,5.39,23.733333333333334,48.0,0.01,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
178.0,73.0,0.0,1.54,1.0,0.07,5.1,20.8,49.0,0.0033333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
178.0,73.0,1.0,1.54,1.0,0.31,6.97,23.733333333333334,48.0,0.01,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
176.0,65.0,1.0,0.96,1.0,-0.59,12.4,21.799999999999997,39.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
176.0,65.0,2.0,0.96,1.0,-0.23,6.13,23.7,36.0,0.02333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
176.0,65.0,2.0,0.96,1.1,-0.43,8.94,21.433333333333334,40.0,0.01,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
162.0,57.5,0.0,0.91,0.9,-1.37,44.31,21.433333333333334,40.0,0.02,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
162.0,57.5,0.0,0.91,1.0,-0.69,15.02,21.799999999999997,39.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
162.0,57.5,0.0,0.91,1.0,-0.32,7.11,23.7,36.0,0.02333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
168.0,72.0,1.0,0.92,0.9,-1.35,43.07,21.433333333333334,40.0,0.02,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
168.0,72.0,1.0,0.92,1.0,-0.67,14.45,21.799999999999997,39.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
168.0,72.0,1.0,0.92,1.0,-0.3,6.88,23.7,36.0,0.02333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
168.0,53.0,2.0,0.83,1.1,-0.2,5.83,23.7,36.0,0.02333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
168.0,53.0,1.0,0.83,1.1,-0.67,14.58,21.433333333333334,40.0,0.01,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
163.0,53.0,2.0,1.21,1.0,-0.3,6.9,21.433333333333334,40.0,0.02,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
163.0,53.0,0.0,1.21,1.1,0.03,5.02,21.799999999999997,39.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
163.0,53.0,1.0,1.21,1.1,0.31,7.07,23.7,36.0,0.02333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
178.0,73.0,0.0,1.54,1.0,0.21,5.89,21.799999999999997,39.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
178.0,73.0,0.0,1.54,1.0,0.11,5.25,21.433333333333334,40.0,0.01,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
178.0,73.0,0.0,1.54,1.0,0.47,9.66,23.7,36.0,0.02333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
168.0,52.0,1.0,1.12,1.1,-0.08,5.14,21.799999999999997,39.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
168.0,52.0,2.0,1.12,1.1,0.21,5.93,23.7,36.0,0.02333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
168.0,52.0,1.0,1.12,1.0,-0.44,9.01,21.433333333333334,40.0,0.02,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
169.0,50.0,-2.0,1.09,1.1,-1.96,75.06,14.566666666666668,60.0,0.023333333333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
168.0,67.5,0.0,1.69,1.0,-0.68,14.77,16.5,62.0,0.02,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
176.0,65.0,-1.0,0.84,1.1,-2.66,96.26,14.566666666666668,60.0,0.023333333333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
156.0,53.0,0.0,1.67,1.0,-0.71,15.56,16.5,62.0,0.02,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
165.0,57.0,0.0,1.56,1.1,-0.57,11.92,16.5,62.0,0.02,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
178.0,80.0,-1.0,1.65,1.0,-1.48,50.28,12.5,56.0,0.0033333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
168.0,52.0,2.0,1.21,1.1,-1.12,31.36,16.5,62.0,0.02,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
173.0,65.0,0.0,1.87,1.0,-0.66,14.18,15.133333333333333,61.0,0.016666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
165.0,57.0,0.0,1.56,1.1,-0.63,13.49,15.799999999999999,61.0,0.02,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
162.0,62.0,0.0,1.83,0.9,-1.23,36.76,15.133333333333333,61.0,0.016666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
168.0,52.0,1.0,1.21,1.1,-1.19,34.73,15.799999999999999,61.0,0.02,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
178.0,80.0,0.0,1.65,1.0,-1.48,50.28,12.5,56.0,0.0033333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
169.0,50.0,-2.0,1.19,1.1,-1.82,68.25,13.533333333333331,69.0,0.08,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
169.0,50.0,-2.0,1.09,1.1,-1.28,39.2,18.033333333333335,69.0,0.0033333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
171.0,67.0,0.0,1.43,1.0,-1.28,39.19,16.03333333333333,57.0,0.016666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
165.0,57.0,0.0,1.56,1.1,-0.75,16.96,16.03333333333333,57.0,0.016666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
176.0,65.0,-1.0,0.84,1.1,-2.2,85.18,16.03333333333333,57.0,0.016666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
168.0,52.0,0.0,1.21,1.1,-1.32,41.39,16.03333333333333,57.0,0.016666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
160.0,60.0,0.0,1.14,1.1,-1.18,34.21,18.033333333333335,69.0,0.0033333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
178.0,80.0,1.0,1.57,1.0,-1.62,57.75,12.5,56.0,0.0033333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
176.0,65.0,0.0,0.84,1.1,-1.88,71.02,18.033333333333335,69.0,0.0033333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
172.0,70.0,0.0,1.72,1.0,-1.36,43.83,13.566666666666668,57.0,0.013333333333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
160.0,70.0,0.0,1.59,1.0,-1.58,55.36,13.566666666666668,57.0,0.013333333333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
165.0,58.0,0.0,1.56,1.1,-1.26,38.48,13.566666666666668,57.0,0.013333333333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
168.0,52.0,-1.0,1.21,1.1,-1.91,72.85,13.566666666666668,57.0,0.013333333333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
169.0,50.0,-1.0,1.01,1.1,-2.42,91.74,12.5,56.0,0.0033333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
163.0,54.0,0.0,1.21,1.1,-1.92,73.41,12.5,56.0,0.0033333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
167.0,70.0,0.0,1.36,1.0,-2.03,78.27,12.5,56.0,0.0033333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
178.0,80.0,1.0,1.35,1.0,-2.05,79.21,12.5,56.0,0.0033333333333333335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
